Time,Voltage,Current
23.815008625388145,4.08554,0.0
23.913006484508514,4.08683,0.0
24.013005942106247,4.08812,0.0
24.111003801226616,4.0894,0.0
24.21000748872757,4.09133,0.0
24.315005913376808,4.09262,0.0
24.40900057554245,4.09391,0.0
24.51300323009491,4.09519,0.0
24.612006917595863,4.09648,0.0
24.716009572148323,4.09777,0.0
24.816009029746056,4.09905,0.0
24.91200529038906,4.10034,0.0
25.01600794494152,4.10163,0.0
25.112004205584526,4.10227,0.0
25.210002064704895,4.10356,0.0
25.314004719257355,4.10485,0.0
25.41300840675831,4.10549,0.0
25.512002035975456,4.10678,0.0
25.609999895095825,4.10806,0.0
25.711005181074142,4.10871,0.0
25.811004638671875,4.10935,0.0
25.91400146484375,4.10999,0.0
26.014000922441483,4.11064,0.0
26.11600197851658,4.11192,0.0
26.213999837636948,4.11257,0.0
26.314009353518486,4.11385,0.0
26.412007212638855,4.1145,0.0
26.51500403881073,4.11514,0.0
26.611000299453735,4.11578,0.0
26.715002954006195,4.11643,0.0
26.815002411603928,4.11707,0.0
26.912004500627518,4.11771,0.0
27.014005556702614,4.119,0.0
27.114005014300346,4.119,0.0
27.211007103323936,4.11964,0.0
27.312002331018448,4.12029,0.0
27.414003387093544,4.12093,0.0
27.513007074594498,4.12157,0.0
27.61300653219223,4.12222,0.0
27.7110043913126,4.12286,0.0
27.81199961900711,4.1235,0.0
27.91200913488865,4.12415,0.0
28.010006994009018,4.12479,0.0
28.115005418658257,4.12479,0.0
28.213003277778625,4.12543,0.0
28.31200696527958,4.12608,0.0
28.411000594496727,4.12672,0.0
28.51600907742977,4.12672,0.0
28.611009567975998,4.12736,0.0
28.71200479567051,4.12736,0.0
28.815001621842384,4.12801,0.0
28.914005309343338,4.12865,0.0
29.012003168463707,4.12865,0.0
29.113008454442024,4.12929,0.0
29.211006313562393,4.12994,0.0
29.314003139734268,4.12994,0.0
29.412000998854637,4.13058,0.0
29.51200045645237,4.13058,0.0
29.611999914050102,4.13122,0.0
29.7140009701252,4.13122,0.0
29.816002026200294,4.13187,0.0
29.913999885320663,4.13187,0.0
30.014009401202202,4.13251,0.0
30.115004628896713,4.13251,0.0
30.21100088953972,4.13315,0.0
30.31500354409218,4.1338,0.0
30.416008830070496,4.1338,0.0
30.5120050907135,4.13444,0.0
30.61700351536274,4.13444,0.0
30.711008235812187,4.13508,0.0
30.8120034635067,4.13508,0.0
30.911007151007652,4.13508,0.0
31.0100007802248,4.13573,0.0
31.11300766468048,4.13573,0.0
31.213007122278214,4.13637,0.0
31.31200075149536,4.13637,0.0
31.410008668899536,4.13637,0.0
31.511999666690826,4.13701,0.0
31.61100335419178,4.13701,0.0
31.713004410266876,4.13701,0.0
31.80900067090988,4.13766,0.0
31.91300332546234,4.13766,0.0
32.01000541448593,4.13766,0.0
32.11400806903839,4.1383,0.0
32.21200592815876,4.1383,0.0
32.31000378727913,4.1383,0.0
32.41400644183159,4.13894,0.0
32.5150016695261,4.13894,0.0
32.613009586930275,4.13894,0.0
32.71200321614742,4.13959,0.0
32.81000107526779,4.13959,0.0
32.91300795972347,4.13959,0.0
33.00999999046326,4.13959,0.0
33.111005276441574,4.14023,0.0
33.215007930994034,4.14023,0.0
33.31400156021118,4.14023,0.0
33.4150068461895,4.14023,0.0
33.51200893521309,4.14023,0.0
33.61200839281082,4.14088,0.0
33.7150052189827,4.14088,0.0
33.81000570952892,4.14088,0.0
33.91400836408138,4.14088,0.0
34.01300199329853,4.14152,0.0
34.11600887775421,4.14152,0.0
34.21100936830044,4.14152,0.0
34.31200459599495,4.14152,0.0
34.41000245511532,4.14216,0.0
34.51000191271305,4.14216,0.0
34.61500033736229,4.14216,0.0
34.713008254766464,4.14216,0.0
34.81000028550625,4.14216,0.0
34.91400294005871,4.14216,0.0
35.0110050290823,4.14281,0.0
35.11200025677681,4.14281,0.0
35.21100394427776,4.14281,0.0
35.311003401875496,4.14281,0.0
35.41100285947323,4.14281,0.0
35.5090007185936,4.14345,0.0
35.61500497162342,4.14345,0.0
35.71200706064701,4.14345,0.0
35.81200651824474,4.14345,0.0
35.912005975842476,4.14345,0.0
36.01300120353699,4.14409,0.0
36.11200489103794,4.14409,0.0
36.2160075455904,4.14409,0.0
36.31600700318813,4.14409,0.0
36.41500063240528,4.14409,0.0
36.51200272142887,4.14409,0.0
36.61500960588455,4.14474,0.0
36.715009063482285,4.14474,0.0
36.81100532412529,4.14474,0.0
36.910009011626244,4.14474,0.0
37.012000009417534,4.14474,0.0
37.116002663969994,4.14474,0.0
37.212008982896805,4.14474,0.0
37.31100261211395,4.14538,0.0
37.41400949656963,4.14538,0.0
37.516000494360924,4.14538,0.0
37.6140084117651,4.14538,0.0
37.71500363945961,4.14538,0.0
37.81000413000584,4.14538,0.0
37.914006784558296,4.14538,0.0
38.01500201225281,4.14538,0.0
38.11300992965698,4.14602,0.0
38.21200355887413,4.14602,0.0
38.314004614949226,4.14602,0.0
38.412002474069595,4.14602,0.0
38.51400353014469,4.14602,0.0
38.613007217645645,4.14602,0.0
38.70900347828865,4.14602,0.0
38.815007731318474,4.14667,0.0
38.916002959012985,4.14667,0.0
39.01500664651394,4.14667,0.0
39.11400027573109,4.14667,0.0
39.21600133180618,4.14667,0.0
39.31100182235241,4.14667,0.0
39.41500447690487,4.14667,0.0
39.511000737547874,4.14667,0.0
39.61200602352619,4.14667,0.0
39.71400707960129,4.14667,0.0
39.813000708818436,4.14731,0.0
39.91500176489353,4.14731,0.0
40.01200385391712,4.14731,0.0
40.11600650846958,4.14731,0.0
40.21400436758995,4.14731,0.0
40.31200222671032,4.14731,0.0
40.41000008583069,4.14731,0.0
40.51000960171223,4.14731,0.0
40.61100482940674,4.14731,0.0
40.71200005710125,4.14731,0.0
40.81200957298279,4.14731,0.0
40.91400057077408,4.14731,0.0
41.01200848817825,4.14731,0.0
41.113003715872765,4.14731,0.0
41.21200740337372,4.14795,0.0
41.31200686097145,4.14795,0.0
41.41200631856918,4.14795,0.0
41.513001546263695,4.14795,0.0
41.61100946366787,4.14795,0.0
41.71500205993652,4.14795,0.0
41.81400574743748,4.14795,0.0
41.91400520503521,4.14795,0.0
42.01200306415558,4.14795,0.0
42.114999890327454,4.14795,0.0
42.211006209254265,4.14795,0.0
42.311005666852,4.1486,0.0
42.41300672292709,4.1486,0.0
42.51100458204746,4.1486,0.0
42.611004039645195,4.1486,0.0
42.71100349724293,4.1486,0.0
42.81000718474388,4.1486,0.0
42.91400983929634,4.1486,0.0
43.011001870036125,4.1486,0.0
43.11300292611122,4.1486,0.0
43.21400821208954,4.1486,0.0
43.31500343978405,4.1486,0.0
43.414007127285004,4.1486,0.0
43.51300075650215,4.14924,0.0
43.61400604248047,4.14924,0.0
43.7140055000782,4.14924,0.0
43.813009187579155,4.14924,0.0
43.911007046699524,4.14924,0.0
44.01000067591667,4.14924,0.0
44.110000133514404,4.14924,0.0
44.20999959111214,4.14924,0.0
44.3140022456646,4.14924,0.0
44.41000856459141,4.14924,0.0
44.51400116086006,4.14924,0.0
44.614000618457794,4.14924,0.0
44.71500590443611,4.14924,0.0
44.814009591937065,4.14924,0.0
44.91500481963158,4.14924,0.0
45.01400850713253,4.14924,0.0
45.111000537872314,4.14924,0.0
45.21200582385063,4.14924,0.0
45.312005281448364,4.14924,0.0
45.413000509142876,4.14988,0.0
45.51299996674061,4.14988,0.0
45.61100788414478,4.14988,0.0
45.71300894021988,4.14988,0.0
45.81300839781761,4.14988,0.0
45.91200202703476,4.14988,0.0
46.01300731301308,4.14988,0.0
46.11300677061081,4.14988,0.0
46.21300622820854,4.14988,0.0
46.31199985742569,4.14988,0.0
46.41200937330723,4.14988,0.0
46.51400037109852,4.14988,0.0
46.61400988698006,4.14988,0.0
46.71600088477135,4.14988,0.0
46.81200720369816,4.14988,0.0
46.911000832915306,4.14988,0.0
47.01000452041626,4.14988,0.0
47.11400717496872,4.14988,0.0
47.21200503408909,4.14988,0.0
47.314006090164185,4.15053,0.0
47.411008179187775,4.14988,0.0
47.51000180840492,4.14988,0.0
47.610001266002655,4.15053,0.0
47.71000072360039,4.15053,0.0
47.81500920653343,4.15053,0.0
47.91400283575058,4.15053,0.0
48.01400229334831,4.15053,0.0
48.11500757932663,4.15053,0.0
48.21400120854378,4.15053,0.0
48.31400066614151,4.15053,0.0
48.41400012373924,4.15053,0.0
48.51400963962078,4.15053,0.0
48.61500486731529,4.15053,0.0
48.71200695633888,4.15053,0.0
48.81600961089134,4.15053,0.0
48.913001641631126,4.15053,0.0
49.01500269770622,4.15053,0.0
49.11000318825245,4.15053,0.0
49.213000014424324,4.15053,0.0
49.31500107049942,4.15053,0.0
49.414004758000374,4.15053,0.0
49.511006847023964,4.15053,0.0
49.615009501576424,4.15053,0.0
49.71100576221943,4.15053,0.0
49.81200098991394,4.15117,0.0
49.91500787436962,4.15117,0.0
50.01100413501263,4.15117,0.0
50.11300519108772,4.15117,0.0
50.21500624716282,4.15117,0.0
50.31400993466377,4.15117,0.0
50.414009392261505,4.15117,0.0
50.516000390052795,4.15117,0.0
50.61400830745697,4.15117,0.0
50.711000338196754,4.15117,0.0
50.815002992749214,4.15117,0.0
50.91000348329544,4.15117,0.0
51.01500190794468,4.15117,0.0
51.110002398490906,4.15117,0.0
51.214005053043365,4.15117,0.0
51.31500028073788,4.15117,0.0
51.416005566716194,4.15117,0.0
51.51400342583656,4.15117,0.0
51.61100551486015,4.15117,0.0
51.71400234103203,4.15117,0.0
51.81300602853298,4.15117,0.0
51.91400125622749,4.15117,0.0
52.01500654220581,4.15117,0.0
52.11500599980354,4.15117,0.0
52.21200808882713,4.15117,0.0
52.312007546424866,4.15117,0.0
52.410005405545235,4.15117,0.0
52.51200646162033,4.15117,0.0
52.61400751769543,4.15181,0.0
52.71400697529316,4.15181,0.0
52.81400643289089,4.15181,0.0
52.91100852191448,4.15181,0.0
53.011007979512215,4.15181,0.0
53.11600640416145,4.15181,0.0
53.210001066327095,4.15181,0.0
53.313007950782776,4.15181,0.0
53.41600477695465,4.15181,0.0
53.51300686597824,4.15181,0.0
53.61200049519539,4.15181,0.0
53.71100418269634,4.15181,0.0
53.81600260734558,4.15181,0.0
53.91200892627239,4.15181,0.0
54.01000678539276,4.15181,0.0
54.115005210042,4.15181,0.0
54.21300306916237,4.15181,0.0
54.3130025267601,4.15181,0.0
54.4150035828352,4.15181,0.0
54.51500304043293,4.15181,0.0
54.6130008995533,4.15181,0.0
54.71200458705425,4.15181,0.0
54.81000244617462,4.15181,0.0
54.91500087082386,4.15181,0.0
55.01100718975067,4.15181,0.0
55.111006647348404,4.15181,0.0
55.21100610494614,4.15181,0.0
55.31200133264065,4.15181,0.0
55.414002388715744,4.15181,0.0
55.511004477739334,4.15181,0.0
55.61300553381443,4.15181,0.0
55.71400076150894,4.15246,0.0
55.81200867891312,4.15181,0.0
55.91600127518177,4.15246,0.0
56.01700656116009,4.15246,0.0
56.11500442028046,4.15181,0.0
56.213002279400826,4.15246,0.0
56.31300173699856,4.15246,0.0
56.41300119459629,4.15246,0.0
56.511009112000465,4.15246,0.0
56.61400593817234,4.15246,0.0
56.713009625673294,4.15246,0.0
56.81300908327103,4.15246,0.0
56.91000111401081,4.15246,0.0
57.015009596943855,4.15246,0.0
57.114003226161,4.15246,0.0
57.21500851213932,4.15246,0.0
57.312000542879105,4.15246,0.0
57.415007427334785,4.15246,0.0
57.512009516358376,4.15246,0.0
57.61300474405289,4.15246,0.0
57.71000683307648,4.15246,0.0
57.81100206077099,4.15246,0.0
57.91500471532345,4.15246,0.0
58.01300257444382,4.15246,0.0
58.11500363051891,4.15246,0.0
58.211009949445724,4.15246,0.0
58.3140067756176,4.15246,0.0
58.41500200331211,4.15246,0.0
58.51500146090984,4.15246,0.0
58.61300937831402,4.15246,0.0
58.71400460600853,4.15246,0.0
58.81300829350948,4.15246,0.0
58.91500934958458,4.15246,0.0
59.011005610227585,4.15246,0.0
59.11600403487682,4.15246,0.0
59.21300612390041,4.15246,0.0
59.31500717997551,4.15246,0.0
59.4120092689991,4.15246,0.0
59.516001865267754,4.1531,0.0
59.613003954291344,4.1531,0.0
59.71500501036644,4.1531,0.0
59.81500446796417,4.1531,0.0
59.914008155465126,4.1531,0.0
60.01400761306286,4.1531,0.0
60.11500284075737,4.1531,0.0
60.21100915968418,4.1531,0.0
60.31000278890133,4.1531,0.0
60.41400544345379,4.1531,0.0
60.51100753247738,4.1531,0.0
60.61200276017189,4.1531,0.0
60.711006447672844,4.1531,0.0
60.815009102225304,4.1531,0.0
60.91200113296509,4.1531,0.0
61.01100482046604,4.1531,0.0
61.1150074750185,4.1531,0.0
61.21400110423565,4.1531,0.0
61.31700798869133,4.1531,0.0
61.41200847923756,4.1531,0.0
61.51200793683529,4.1531,0.0
61.614008992910385,4.1531,0.0
61.7150042206049,4.1531,0.0
61.81000471115112,4.1531,0.0
61.91500313580036,4.1531,0.0
62.01000362634659,4.1531,0.0
62.11400628089905,4.1531,0.0
62.212999910116196,4.1531,0.0
62.31500096619129,4.1531,0.0
62.414004653692245,4.1531,0.0
62.511006742715836,4.1531,0.0
62.61200197041035,4.1531,0.0
62.709999829530716,4.1531,0.0
62.8130067139864,4.1531,0.0
62.91400194168091,4.1531,0.0
63.01300562918186,4.1531,0.0
63.112009316682816,4.1531,0.0
63.21200877428055,4.15374,0.0
63.31000663340092,4.15374,0.0
63.415005058050156,4.15374,0.0
63.513002917170525,4.15374,0.0
63.61500397324562,4.15374,0.0
63.71300183236599,4.15374,0.0
63.81200551986694,4.15374,0.0
63.912004977464676,4.15374,0.0
64.01200443506241,4.15374,0.0
64.1140054911375,4.15374,0.0
64.21500071883202,4.15374,0.0
64.3120028078556,4.15374,0.0
64.41000066697598,4.15374,0.0
64.51200172305107,4.15374,0.0
64.61400277912617,4.15374,0.0
64.71200063824654,4.15374,0.0
64.816003292799,4.15374,0.0
64.91100378334522,4.15374,0.0
65.0140006095171,4.15374,0.0
65.11700749397278,4.15374,0.0
65.21000638604164,4.15374,0.0
65.31100161373615,4.15374,0.0
65.4100053012371,4.15374,0.0
65.51300212740898,4.15374,0.0
65.61200581490993,4.15374,0.0
65.71300104260445,4.15374,0.0
65.8170036971569,4.15374,0.0
65.9140057861805,4.15374,0.0
66.01600684225559,4.15374,0.0
66.11600629985332,4.15374,0.0
66.21000096201897,4.15374,0.0
66.31300784647465,4.15374,0.0
66.4120014756918,4.15374,0.0
66.51400253176689,4.15374,0.0
66.61500781774521,4.15374,0.0
66.71500727534294,4.15374,0.0
66.81000776588917,4.15374,0.0
66.91400036215782,4.15374,0.0
67.01300404965878,4.15374,0.0
67.11200773715973,4.15439,0.0
67.21300296485424,4.15374,0.0
67.3120066523552,4.15439,0.0
67.4130018800497,4.15374,0.0
67.51300133764744,4.15439,0.0
67.61300079524517,4.15439,0.0
67.71000288426876,4.15439,0.0
67.815001308918,4.15439,0.0
67.91400499641895,4.15439,0.0
68.01200285553932,4.15439,0.0
68.11400391161442,4.15439,0.0
68.21400336921215,4.15439,0.0
68.31200122833252,4.15439,0.0
68.4100091457367,4.15439,0.0
68.51200014352798,4.15439,0.0
68.61400119960308,4.15439,0.0
68.71400065720081,4.15439,0.0
68.81000697612762,4.15439,0.0
68.91400963068008,4.15439,0.0
69.01200748980045,4.15439,0.0
69.11200694739819,4.15439,0.0
69.21400800347328,4.15439,0.0
69.31400746107101,4.15439,0.0
69.41000372171402,4.15439,0.0
69.51400637626648,4.15439,0.0
69.61300000548363,4.15439,0.0
69.71400529146194,4.15439,0.0
69.81500051915646,4.15439,0.0
69.91300843656063,4.15439,0.0
70.01500949263573,4.15439,0.0
70.11100575327873,4.15439,0.0
70.21500840783119,4.15439,0.0
70.31400203704834,4.15439,0.0
70.41100412607193,4.15439,0.0
70.51100358366966,4.15439,0.0
70.61400040984154,4.15439,0.0
70.71500569581985,4.15439,0.0
70.81000618636608,4.15439,0.0
70.91300301253796,4.15439,0.0
71.01100087165833,4.15439,0.0
71.114007756114,4.15439,0.0
71.21300138533115,4.15439,0.0
71.31500244140625,4.15439,0.0
71.41200453042984,4.15439,0.0
71.51200398802757,4.15439,0.0
71.61000184714794,4.15439,0.0
71.71200290322304,4.15439,0.0
71.81499972939491,4.15439,0.0
71.91300764679909,4.15439,0.0
72.01300710439682,4.15439,0.0
72.11300656199455,4.15439,0.0
72.2120001912117,4.15503,0.0
72.31500707566738,4.15503,0.0
72.41500653326511,4.15503,0.0
72.51000702381134,4.15503,0.0
72.61200807988644,4.15503,0.0
72.71200753748417,4.15503,0.0
72.81100116670132,4.15503,0.0
72.91500382125378,4.15503,0.0
73.01200591027737,4.15503,0.0
73.1120053678751,4.15503,0.0
73.21100905537605,4.15503,0.0
73.3150016516447,4.15503,0.0
73.41300956904888,4.15503,0.0
73.51300902664661,4.15503,0.0
73.6100010573864,4.15503,0.0
73.71400371193886,4.15503,0.0
73.81200157105923,4.15503,0.0
73.9100094884634,4.15503,0.0
74.01100471615791,4.15503,0.0
74.11199994385242,4.15503,0.0
74.21400099992752,4.15503,0.0
74.31000731885433,4.15503,0.0
74.4130041450262,4.15503,0.0
74.51600097119808,4.15503,0.0
74.61100146174431,4.15503,0.0
74.71000514924526,4.15503,0.0
74.8150035738945,4.15503,0.0
74.91500303149223,4.15503,0.0
75.01200512051582,4.15503,0.0
75.1150019466877,4.15503,0.0
75.21400563418865,4.15503,0.0
75.31600669026375,4.15503,0.0
75.41400454938412,4.15503,0.0
75.51400400698185,4.15503,0.0
75.61400346457958,4.15503,0.0
75.71400292217731,4.15503,0.0
75.81200078129768,4.15503,0.0
75.91200023889542,4.15503,0.0
76.01100392639637,4.15503,0.0
76.11200921237469,4.15503,0.0
76.21400021016598,4.15503,0.0
76.31300389766693,4.15503,0.0
76.41500495374203,4.15503,0.0
76.5130028128624,4.15503,0.0
76.61300227046013,4.15503,0.0
76.71500332653522,4.15503,0.0
76.81200541555882,4.15503,0.0
76.91000327467918,4.15503,0.0
77.0110085606575,4.15503,0.0
77.11000218987465,4.15503,0.0
77.21400484442711,4.15503,0.0
77.31500007212162,4.15503,0.0
77.41400375962257,4.15503,0.0
77.51200161874294,4.15503,0.0
77.61300690472126,4.15503,0.0
77.71700955927372,4.15503,0.0
77.81199999153614,4.15503,0.0
77.9110036790371,4.15503,0.0
78.01100313663483,4.15503,0.0
78.11500579118729,4.15503,0.0
78.21500524878502,4.15503,0.0
78.31000573933125,4.15503,0.0
78.41500416398048,4.15503,0.0
78.51300202310085,4.15503,0.0
78.61300148069859,4.15503,0.0
78.71200516819954,4.15503,0.0
78.81400622427464,4.15503,0.0
78.912004083395,4.15503,0.0
79.01500090956688,4.15503,0.0
79.11500036716461,4.15503,0.0
79.21100668609142,4.15503,0.0
79.31600511074066,4.15503,0.0
79.4160045683384,4.15503,0.0
79.5120008289814,4.15503,0.0
79.61300611495972,4.15503,0.0
79.70900237560272,4.15503,0.0
79.81400080025196,4.15567,0.0
79.91100288927555,4.15567,0.0
79.91800345480442,4.15567,0.0
80.92300705611706,4.15567,0.0
81.92600905895233,4.15567,0.0
82.92500786483288,4.15567,0.0
83.92100930213928,4.15567,0.0
84.92300547659397,4.15567,0.0
85.92000268399715,4.15567,0.0
